List,SubList,ListLength,ID,RootIdentifier,word,disambiguation,wordPlusDisamb,subjCode,rating
C,8,26,1004,NA,cast,"(verb, as in a spell)","cast(verb, as in a spell)",BL412,2
C,8,26,1377,20,boom,,boom,BL412,-2
C,8,26,1635,NA,business,,business,BL412,0
C,8,26,1556,NA,clash,,clash,BL412,3
C,8,26,662,45,coconutty,,coconutty,BL412,0
C,8,26,681,59,crunching,,crunching,BL412,3
C,8,26,1656,NA,dive,,dive,BL412,-3
C,8,26,1916,266,excite,,excite,BL412,4
C,8,26,739,95,globular,,globular,BL412,-2
C,8,26,1444,110,hiss,,hiss,BL412,3
C,8,26,1696,NA,life,,life,BL412,4
C,8,26,1941,303,major,,major,BL412,3
C,8,26,1457,127,melody,,melody,BL412,-2
C,8,26,1459,130,mint,,mint,BL412,2
C,8,26,1842,NA,myth,,myth,BL412,-2
C,8,26,1847,306,opposition,,opposition,BL412,-1
C,8,26,1482,154,perfume,,perfume,BL412,2
C,8,26,992,NA,prefer,,prefer,BL412,-1
C,8,26,1728,NA,second,,second,BL412,3
C,8,26,905,197,snorting,,snorting,BL412,-3
C,8,26,1325,NA,verdict,,verdict,BL412,0
C,8,26,1541,227,wail,,wail,BL412,-2
C,8,26,1543,229,weight,,weight,BL412,3
C,8,26,1759,NA,worker,,worker,BL412,4
D,35,25,1619,NA,academy,,academy,BL413,2
D,35,25,595,1,aching,,aching,BL413,2
D,35,25,610,NA,beautiful,,beautiful,BL413,3
D,35,25,1771,NA,boss,,boss,BL413,2
D,35,25,1600,NA,coarse,,coarse,BL413,-2
D,35,25,690,65,deafening,,deafening,BL413,-2
D,35,25,1329,262,develop,,develop,BL413,-1
D,35,25,699,68,earthy,,earthy,BL413,1
D,35,25,1668,266,excitement,,excitement,BL413,2
D,35,25,1675,NA,finance,,finance,BL413,2
D,35,25,1602,NA,flexible,,flexible,BL413,-2
D,35,25,1831,NA,level,,level,BL413,1
D,35,25,794,128,melted,,melted,BL413,1
D,35,25,1315,NA,odd,,odd,BL413,-1
D,35,25,1845,305,opening,,opening,BL413,-1
D,35,25,1040,NA,precious,,precious,BL413,0
D,35,25,845,NA,puny,,puny,BL413,2
D,35,25,1341,NA,repent,,repent,BL413,-1
D,35,25,1162,NA,root,,root,BL413,-2
D,35,25,867,NA,round,,round,BL413,3
D,35,25,878,NA,scrawny,,scrawny,BL413,4
D,35,25,1884,NA,situation,,situation,BL413,-2
D,35,25,1732,281,slavery,,slavery,BL413,3
D,35,25,1148,NA,thick,,thick,BL413,3
D,35,25,1903,NA,weather,,weather,BL413,-2
B,24,25,1360,1,ache,,ache,BL414,-1
B,24,25,1116,NA,afraid,,afraid,BL414,-2
B,24,25,602,6,angular,,angular,BL414,0
B,24,25,1056,NA,booth,,booth,BL414,-1
B,24,25,1610,239,bray,,bray,BL414,-2
B,24,25,1383,27,bulk,,bulk,BL414,0
B,24,25,1388,37,chew,,chew,BL414,3
B,24,25,1154,75,fish,,fish,BL414,3
B,24,25,1428,92,gleam,,gleam,BL414,2
B,24,25,1435,99,grain,,grain,BL414,1
B,24,25,1358,NA,hope,,hope,BL414,1
B,24,25,1350,NA,mere,,mere,BL414,0
B,24,25,806,136,muddy,,muddy,BL414,-1
B,24,25,1944,307,own,,own,BL414,0
B,24,25,1713,277,portion,,portion,BL414,-1
B,24,25,851,161,raspy,,raspy,BL414,3
B,24,25,1330,NA,redeem,,redeem,BL414,0
B,24,25,1878,314,resistance,,resistance,BL414,2
B,24,25,888,187,shiny,,shiny,BL414,0
B,24,25,893,189,silky,,silky,BL414,4
B,24,25,914,201,sparkly,,sparkly,BL414,1
B,24,25,1520,202,speckle,,speckle,BL414,-1
B,24,25,963,NA,ugly,,ugly,BL414,1
B,24,25,1545,231,whimper,,whimper,BL414,2
B,24,25,985,236,woolly,,woolly,BL414,0
D,26,25,1811,NA,firm,(as in a law firm),firm(as in a law firm),BL415,1
D,26,25,1629,NA,bank,(as in monetary institution),bank(as in monetary institution),BL415,3
D,26,25,1004,NA,cast,"(verb, as in a spell)","cast(verb, as in a spell)",BL415,0
D,26,25,1060,NA,able,,able,BL415,4
D,26,25,1239,NA,bequeath,,bequeath,BL415,-3
D,26,25,1790,NA,craft,,craft,BL415,0
D,26,25,1279,NA,deluxe,,deluxe,BL415,-4
D,26,25,1338,NA,devote,,devote,BL415,-3
D,26,25,707,NA,fat,,fat,BL415,4
D,26,25,1808,NA,fell,,fell,BL415,3
D,26,25,722,NA,fetid,,fetid,BL415,-4
D,26,25,721,83,foamy,,foamy,BL415,4
D,26,25,748,NA,grey,,grey,BL415,0
D,26,25,1103,NA,heat,,heat,BL415,4
D,26,25,1565,NA,hoot,,hoot,BL415,4
D,26,25,1227,NA,lung,,lung,BL415,3
D,26,25,1705,NA,miss,,miss,BL415,5
D,26,25,809,138,mumbling,,mumbling,BL415,4
D,26,25,1948,312,reduce,,reduce,BL415,-3
D,26,25,1492,165,reverberate,,reverberate,BL415,-4
D,26,25,1188,179,scratch,,scratch,BL415,4
D,26,25,1506,182,sear,,sear,BL415,3
D,26,25,1514,191,slime,,slime,BL415,5
D,26,25,1741,NA,talent,,talent,BL415,-4
D,26,25,1025,NA,trap,,trap,BL415,4
B,4,26,1361,2,acid,,acid,BL416,0
B,4,26,1609,238,babble,,babble,BL416,1
B,4,26,617,NA,bland,,bland,BL416,0
B,4,26,1555,NA,clank,,clank,BL416,2
B,4,26,1043,NA,county,,county,BL416,0
B,4,26,1071,NA,death,,death,BL416,0
B,4,26,1329,262,develop,,develop,BL416,-1
B,4,26,1206,68,earth,,earth,BL416,-3
B,4,26,1414,69,echo,,echo,BL416,2
B,4,26,1603,247,granular,,granular,BL416,-4
B,4,26,1437,102,grit,,grit,BL416,2
B,4,26,1267,NA,innocuous,,innocuous,BL416,-1
B,4,26,1449,115,jag,,jag,BL416,0
B,4,26,774,116,jammy,,jammy,BL416,0
B,4,26,1567,NA,mash,,mash,BL416,1
B,4,26,1075,NA,murder,,murder,BL416,-1
B,4,26,1847,306,opposition,,opposition,BL416,-2
B,4,26,1710,NA,personnel,,personnel,BL416,-1
B,4,26,1266,NA,petticoat,,petticoat,BL416,0
B,4,26,1947,311,recognize,,recognize,BL416,-1
B,4,26,1494,168,ripple,,ripple,BL416,3
B,4,26,866,NA,rough,,rough,BL416,0
B,4,26,1951,315,safe,,safe,BL416,-1
B,4,26,876,NA,scentless,,scentless,BL416,0
B,4,26,1248,NA,template,,template,BL416,0
B,4,26,1758,NA,win,,win,BL416,0
C,19,25,1347,NA,aloof,,aloof,BL417,0
C,19,25,1289,NA,asinine,,asinine,BL417,0
C,19,25,1778,NA,cellar,,cellar,BL417,-4
C,19,25,1408,61,curl,,curl,BL417,0
C,19,25,1332,NA,defy,,defy,BL417,3
C,19,25,1797,292,depression,,depression,BL417,4
C,19,25,703,NA,elegant,,elegant,BL417,3
C,19,25,722,NA,fetid,,fetid,BL417,-1
C,19,25,756,NA,handsome,,handsome,BL417,0
C,19,25,1324,NA,holy,,holy,BL417,0
C,19,25,769,NA,icy,,icy,BL417,4
C,19,25,1299,NA,incentive,,incentive,BL417,0
C,19,25,1451,117,jingle,,jingle,BL417,5
C,19,25,1203,NA,lake,,lake,BL417,0
C,19,25,1302,NA,overture,,overture,BL417,0
C,19,25,1070,NA,prize,,prize,BL417,0
C,19,25,845,NA,puny,,puny,BL417,4
C,19,25,1869,NA,quarrel,,quarrel,BL417,0
C,19,25,873,176,savory,,savory,BL417,4
C,19,25,883,185,shaggy,,shaggy,BL417,2
C,19,25,910,NA,sonorous,,sonorous,BL417,4
C,19,25,1736,284,statement,,statement,BL417,-4
C,19,25,1257,NA,suite,,suite,BL417,0
C,19,25,1889,NA,supper,,supper,BL417,0
C,19,25,1745,NA,theory,,theory,BL417,2
C,34,25,1209,8,ashes,,ashes,BL418,-2
C,34,25,626,21,bouncy,,bouncy,BL418,4
C,34,25,1597,243,chirping,,chirping,BL418,4
C,34,25,1395,46,color,,color,BL418,1
C,34,25,1798,NA,desk,,desk,BL418,0
C,34,25,1348,NA,divine,,divine,BL418,-1
C,34,25,1660,NA,economy,,economy,BL418,-1
C,34,25,704,NA,enormous,,enormous,BL418,3
C,34,25,1551,79,flicker,,flicker,BL418,3
C,34,25,1815,NA,grace,,grace,BL418,2
C,34,25,746,100,grassy,,grassy,BL418,-1
C,34,25,1009,NA,hour,,hour,BL418,0
C,34,25,1918,270,impress,,impress,BL418,1
C,34,25,1297,NA,limbo,,limbo,BL418,2
C,34,25,1323,NA,martial,,martial,BL418,0
C,34,25,1705,NA,miss,,miss,BL418,2
C,34,25,1469,140,murmur,,murmur,BL418,4
C,34,25,813,141,mushy,,mushy,BL418,4
C,34,25,821,147,odorous,,odorous,BL418,1
C,34,25,1861,NA,prince,,prince,BL418,0
C,34,25,846,NA,purple,,purple,BL418,0
C,34,25,864,170,rotten,,rotten,BL418,1
C,34,25,1581,NA,sly,,sly,BL418,1
C,34,25,1099,NA,victim,,victim,BL418,0
C,34,25,970,227,wailing,,wailing,BL418,3
B,5,26,874,177,scaly,(of a fish),scaly(of a fish),BL419,-2
B,5,26,1627,257,arrangement,,arrangement,BL419,4
B,5,26,1262,NA,asbestos,,asbestos,BL419,-4
B,5,26,1095,NA,avoid,,avoid,BL419,-2
B,5,26,1777,NA,cause,,cause,BL419,-2
B,5,26,1320,NA,counsel,,counsel,BL419,1
B,5,26,704,NA,enormous,,enormous,BL419,5
B,5,26,1247,NA,entourage,,entourage,BL419,5
B,5,26,717,80,floppy,,floppy,BL419,1
B,5,26,1829,302,laughter,,laughter,BL419,5
B,5,26,788,NA,lush,,lush,BL419,2
B,5,26,1703,NA,method,,method,BL419,4
B,5,26,1463,134,motion,,motion,BL419,2
B,5,26,1471,142,mushroom,,mushroom,BL419,0
B,5,26,821,147,odorous,,odorous,BL419,-5
B,5,26,1864,NA,provision,,provision,BL419,-3
B,5,26,1871,NA,quick,,quick,BL419,-2
B,5,26,1571,252,roar,,roar,BL419,5
B,5,26,1164,NA,rope,,rope,BL419,0
B,5,26,891,NA,shrill,,shrill,BL419,2
B,5,26,1516,196,snarl,,snarl,BL419,-4
B,5,26,1026,NA,strength,,strength,BL419,4
B,5,26,1312,NA,stubborn,,stubborn,BL419,1
B,5,26,1746,NA,title,,title,BL419,-2
B,5,26,960,NA,translucent,,translucent,BL419,4
B,5,26,1283,NA,yahoo,,yahoo,BL419,-3
C,32,25,731,88,gamy,(as in hunted meat),gamy(as in hunted meat),BL42,0
C,32,25,1622,NA,advantage,,advantage,BL42,0
C,32,25,601,NA,amber,,amber,BL42,0
C,32,25,1056,NA,booth,,booth,BL42,0
C,32,25,698,67,dusty,,dusty,BL42,0
C,32,25,1029,NA,fight,,fight,BL42,0
C,32,25,1433,97,glow,,glow,BL42,2
C,32,25,745,99,grainy,,grainy,BL42,1
C,32,25,1616,249,heave,,heave,BL42,4
C,32,25,766,NA,humid,,humid,BL42,2
C,32,25,773,115,jagged,,jagged,BL42,1
C,32,25,1291,NA,legit,,legit,BL42,0
C,32,25,1237,NA,mental,,mental,BL42,-1
C,32,25,800,131,misty,,misty,BL42,2
C,32,25,1339,NA,noble,,noble,BL42,0
C,32,25,1285,NA,resign,,resign,BL42,-3
C,32,25,1030,NA,sea,,sea,BL42,-4
C,32,25,887,186,shimmering,,shimmering,BL42,2
C,32,25,1184,194,smell,,smell,BL42,0
C,32,25,1518,200,sound,,sound,BL42,0
C,32,25,931,NA,straight,,straight,BL42,0
C,32,25,1114,NA,strike,,strike,BL42,3
C,32,25,1929,286,tend,,tend,BL42,0
C,32,25,1746,NA,title,,title,BL42,0
C,32,25,1751,NA,vice,,vice,BL42,-1
D,7,26,1300,NA,prompt,(as in on time),prompt(as in on time),BL420,0
D,7,26,1086,NA,bomb,,bomb,BL420,3
D,7,26,625,20,booming,,booming,BL420,4
D,7,26,1772,NA,breath,,breath,BL420,2
D,7,26,630,24,breezy,,breezy,BL420,2
D,7,26,643,31,bursting,,bursting,BL420,3
D,7,26,675,55,creased,,creased,BL420,0
D,7,26,1343,NA,creed,,creed,BL420,0
D,7,26,693,NA,dim,,dim,BL420,1
D,7,26,1917,268,fail,,fail,BL420,1
D,7,26,1430,94,glitter,,glitter,BL420,0
D,7,26,1108,NA,hell,,hell,BL420,0
D,7,26,779,302,laughing,,laughing,BL420,0
D,7,26,1836,303,majority,,majority,BL420,-2
D,7,26,797,NA,mild,,mild,BL420,2
D,7,26,819,NA,noxious,,noxious,BL420,1
D,7,26,834,NA,petite,,petite,BL420,4
D,7,26,1721,NA,quality,,quality,BL420,0
D,7,26,1330,NA,redeem,,redeem,BL420,-1
D,7,26,1493,166,rhythm,,rhythm,BL420,4
D,7,26,1202,NA,river,,river,BL420,0
D,7,26,1572,NA,scamper,,scamper,BL420,-1
D,7,26,875,178,scented,,scented,BL420,-2
D,7,26,1337,NA,shall,,shall,BL420,-1
D,7,26,996,NA,trip,,trip,BL420,1
D,7,26,1081,NA,warrant,,warrant,BL420,-1
A,25,25,1294,NA,appease,,appease,BL421,0
A,25,25,1090,NA,attorney,,attorney,BL421,-5
A,25,25,1370,12,beep,,beep,BL421,2
A,25,25,614,NA,bent,,bent,BL421,-4
A,25,25,619,16,bleeping,,bleeping,BL421,5
A,25,25,1131,30,burn,,burn,BL421,1
A,25,25,1777,NA,cause,,cause,BL421,2
A,25,25,1555,NA,clank,,clank,BL421,5
A,25,25,1558,NA,clip,,clip,BL421,4
A,25,25,1401,52,crash,,crash,BL421,5
A,25,25,1654,NA,dispute,,dispute,BL421,3
A,25,25,1287,NA,domain,,domain,BL421,3
A,25,25,1915,265,enter,,enter,BL421,0
A,25,25,718,NA,floral,,floral,BL421,0
A,25,25,1678,NA,function,,function,BL421,0
A,25,25,1432,96,gloss,,gloss,BL421,5
A,25,25,1082,NA,idiot,,idiot,BL421,1
A,25,25,1454,122,lift,,lift,BL421,0
A,25,25,1237,NA,mental,,mental,BL421,3
A,25,25,801,132,moaning,,moaning,BL421,5
A,25,25,1856,NA,platform,,platform,BL421,-2
A,25,25,1487,159,pulse,,pulse,BL421,2
A,25,25,1280,NA,quota,,quota,BL421,-2
A,25,25,878,NA,scrawny,,scrawny,BL421,3
A,25,25,987,NA,use,,use,BL421,2
B,37,25,1597,243,chirping,,chirping,BL422,5
B,37,25,1788,NA,council,,council,BL422,0
B,37,25,695,NA,drab,,drab,BL422,2
B,37,25,710,73,filthy,,filthy,BL422,3
B,37,25,1170,74,fingernail,,fingernail,BL422,0
B,37,25,1418,77,flavor,,flavor,BL422,0
B,37,25,1135,NA,freak,,freak,BL422,0
B,37,25,745,99,grainy,,grainy,BL422,0
B,37,25,1442,108,haze,,haze,BL422,0
B,37,25,1818,294,household,,household,BL422,0
B,37,25,770,NA,immense,,immense,BL422,4
B,37,25,1694,NA,junior,,junior,BL422,0
B,37,25,1837,NA,mass,,mass,BL422,0
B,37,25,1702,NA,mate,,mate,BL422,0
B,37,25,1464,135,mottle,,mottle,BL422,1
B,37,25,816,NA,mute,,mute,BL422,0
B,37,25,1474,145,mutter,,mutter,BL422,2
B,37,25,1214,NA,near,,near,BL422,0
B,37,25,1570,NA,pant,,pant,BL422,0
B,37,25,1856,NA,platform,,platform,BL422,-2
B,37,25,1921,274,prepare,,prepare,BL422,0
B,37,25,1295,NA,prior,,prior,BL422,0
B,37,25,920,NA,spotted,,spotted,BL422,3
B,37,25,1544,230,whiff,,whiff,BL422,-2
B,37,25,1231,NA,wicker,,wicker,BL422,-3
C,14,25,593,NA,abrasive,,abrasive,BL423,4
C,14,25,1764,NA,answer,,answer,BL423,4
C,14,25,607,9,banging,,banging,BL423,4
C,14,25,1057,NA,body,,body,BL423,-4
C,14,25,1139,NA,enemy,,enemy,BL423,4
C,14,25,1423,83,foam,,foam,BL423,4
C,14,25,1434,98,goo,,goo,BL423,4
C,14,25,1437,102,grit,,grit,BL423,0
C,14,25,752,104,growling,,growling,BL423,3
C,14,25,1827,301,knowledge,,knowledge,BL423,4
C,14,25,1919,271,manage,,manage,BL423,0
C,14,25,1706,NA,missile,,missile,BL423,-3
C,14,25,809,138,mumbling,,mumbling,BL423,-4
C,14,25,1710,NA,personnel,,personnel,BL423,0
C,14,25,1857,NA,poet,,poet,BL423,0
C,14,25,1858,NA,poetry,,poetry,BL423,3
C,14,25,866,NA,rough,,rough,BL423,3
C,14,25,867,NA,round,,round,BL423,4
C,14,25,1729,NA,sergeant,,sergeant,BL423,-4
C,14,25,1196,NA,sew,,sew,BL423,4
C,14,25,1337,NA,shall,,shall,BL423,0
C,14,25,1200,NA,swell,,swell,BL423,4
C,14,25,1534,218,taper,,taper,BL423,4
C,14,25,1545,231,whimper,,whimper,BL423,0
C,14,25,981,NA,wide,,wide,BL423,3
A,53,25,597,NA,acrid,,acrid,BL424,-3
A,53,25,1553,NA,bash,,bash,BL424,5
A,53,25,611,12,beeping,,beeping,BL424,5
A,53,25,1910,258,begin,,begin,BL424,5
A,53,25,643,31,bursting,,bursting,BL424,5
A,53,25,1612,242,chime,,chime,BL424,5
A,53,25,1055,NA,cross,,cross,BL424,1
A,53,25,1661,NA,education,,education,BL424,2
A,53,25,1313,NA,extra,,extra,BL424,-5
A,53,25,716,79,flickering,,flickering,BL424,-5
A,53,25,742,NA,gold,,gold,BL424,5
A,53,25,1203,NA,lake,,lake,BL424,0
A,53,25,1834,NA,liquid,,liquid,BL424,0
A,53,25,1481,153,pepper,,pepper,BL424,5
A,53,25,836,NA,plain,,plain,BL424,-2
A,53,25,1342,NA,pride,,pride,BL424,-3
A,53,25,849,NA,radiant,,radiant,BL424,3
A,53,25,1277,NA,refute,,refute,BL424,-3
A,53,25,1496,170,rot,,rot,BL424,5
A,53,25,1500,174,rustle,,rustle,BL424,5
A,53,25,988,NA,sport,,sport,BL424,0
A,53,25,1276,NA,tantrum,,tantrum,BL424,5
A,53,25,1248,NA,template,,template,BL424,-3
A,53,25,1325,NA,verdict,,verdict,BL424,5
A,53,25,1760,NA,wrong,,wrong,BL424,3
C,29,25,768,NA,husky,(as in size),husky(as in size),BL425,2
C,29,25,759,109,herby,(related to herbs),herby(related to herbs),BL425,0
C,29,25,1591,238,babbling,,babbling,BL425,2
C,29,25,1383,27,bulk,,bulk,BL425,0
C,29,25,1042,NA,career,,career,BL425,0
C,29,25,1388,37,chew,,chew,BL425,3
C,29,25,667,48,contoured,,contoured,BL425,1
C,29,25,1334,NA,deem,,deem,BL425,0
C,29,25,1651,NA,department,,department,BL425,0
C,29,25,1072,NA,die,,die,BL425,1
C,29,25,1671,NA,fact,,fact,BL425,0
C,29,25,1198,NA,flow,,flow,BL425,0
C,29,25,1146,NA,four,,four,BL425,0
C,29,25,1679,NA,gesture,,gesture,BL425,0
C,29,25,1439,104,growl,,growl,BL425,4
C,29,25,1447,113,hush,,hush,BL425,3
C,29,25,781,121,lemony,,lemony,BL425,1
C,29,25,1222,NA,lip,,lip,BL425,0
C,29,25,820,146,nutty,,nutty,BL425,4
C,29,25,833,154,perfumed,,perfumed,BL425,1
C,29,25,1945,308,press,,press,BL425,0
C,29,25,1014,NA,proper,,proper,BL425,0
C,29,25,1245,280,relate,,relate,BL425,0
C,29,25,1010,NA,sorry,,sorry,BL425,0
C,29,25,1537,222,thunder,,thunder,BL425,3
D,41,25,1116,NA,afraid,,afraid,BL426,5
D,41,25,629,23,breakable,,breakable,BL426,5
D,41,25,691,NA,deep,,deep,BL426,5
D,41,25,1914,264,distinct,,distinct,BL426,5
D,41,25,728,86,frosty,,frosty,BL426,5
D,41,25,776,118,juicy,,juicy,BL426,5
D,41,25,1457,127,melody,,melody,BL426,5
D,41,25,1465,136,mud,,mud,BL426,5
D,41,25,821,147,odorous,,odorous,BL426,0
D,41,25,1483,155,polish,,polish,BL426,5
D,41,25,1718,276,production,,production,BL426,5
D,41,25,844,NA,pungent,,pungent,BL426,0
D,41,25,1871,NA,quick,,quick,BL426,5
D,41,25,852,NA,raucous,,raucous,BL426,0
D,41,25,1724,NA,republic,,republic,BL426,0
D,41,25,860,168,rippled,,rippled,BL426,3
D,41,25,866,NA,rough,,rough,BL426,5
D,41,25,1727,NA,route,,route,BL426,-2
D,41,25,1578,NA,slide,,slide,BL426,5
D,41,25,1523,206,spot,,spot,BL426,5
D,41,25,1310,NA,tact,,tact,BL426,0
D,41,25,1105,NA,threat,,threat,BL426,-5
D,41,25,952,220,thudding,,thudding,BL426,5
D,41,25,1752,NA,view,,view,BL426,0
D,41,25,1753,NA,voluntary,,voluntary,BL426,0
D,24,25,945,NA,tarry,(as in tar),tarry(as in tar),BL427,-1
D,24,25,1768,NA,attempt,,attempt,BL427,2
D,24,25,616,NA,bitter,,bitter,BL427,1
D,24,25,1633,NA,border,,border,BL427,0
D,24,25,1785,290,construction,,construction,BL427,2
D,24,25,1793,291,curiosity,,curiosity,BL427,2
D,24,25,1659,NA,duty,,duty,BL427,0
D,24,25,749,102,gritty,,gritty,BL427,-1
D,24,25,751,NA,grotesque,,grotesque,BL427,2
D,24,25,1442,108,haze,,haze,BL427,-1
D,24,25,1246,NA,irate,,irate,BL427,-2
D,24,25,1297,NA,limbo,,limbo,BL427,2
D,24,25,1867,NA,purpose,,purpose,BL427,0
D,24,25,1874,311,recognition,,recognition,BL427,0
D,24,25,1210,NA,road,,road,BL427,-1
D,24,25,876,NA,scentless,,scentless,BL427,-2
D,24,25,1509,185,shag,,shag,BL427,3
D,24,25,887,186,shimmering,,shimmering,BL427,3
D,24,25,889,NA,short,,short,BL427,0
D,24,25,1232,NA,sword,,sword,BL427,3
D,24,25,1892,NA,tax,,tax,BL427,-2
D,24,25,954,222,thunderous,,thunderous,BL427,2
D,24,25,1325,NA,verdict,,verdict,BL427,3
D,24,25,1180,NA,vomit,,vomit,BL427,2
D,24,25,1546,232,whine,,whine,BL427,3
B,23,25,1440,105,grub,(as in insect larva),grub(as in insect larva),BL428,2
B,23,25,1085,5,angry,,angry,BL428,1
B,23,25,1552,NA,arf,,arf,BL428,1
B,23,25,1128,NA,arrest,,arrest,BL428,-2
B,23,25,1595,241,bubbling,,bubbling,BL428,1
B,23,25,1931,289,confide,,confide,BL428,-2
B,23,25,667,48,contoured,,contoured,BL428,1
B,23,25,1338,NA,devote,,devote,BL428,-2
B,23,25,1306,NA,ease,,ease,BL428,1
B,23,25,715,78,fleshy,,fleshy,BL428,2
B,23,25,1425,89,garlic,,garlic,BL428,-2
B,23,25,1024,NA,heart,,heart,BL428,-3
B,23,25,780,120,leathery,,leathery,BL428,2
B,23,25,1036,NA,matter,,matter,BL428,-3
B,23,25,801,132,moaning,,moaning,BL428,-1
B,23,25,802,NA,moist,,moist,BL428,-2
B,23,25,1468,139,murk,,murk,BL428,2
B,23,25,1716,274,preparation,,preparation,BL428,-2
B,23,25,1505,181,screech,,screech,BL428,2
B,23,25,1114,NA,strike,,strike,BL428,-1
B,23,25,1891,NA,suspicion,,suspicion,BL428,-3
B,23,25,1533,217,tang,,tang,BL428,-1
B,23,25,948,NA,tasty,,tasty,BL428,0
B,23,25,1195,NA,tie,,tie,BL428,0
B,23,25,1220,NA,whole,,whole,BL428,0
B,22,25,694,66,downy,(as in feathers),downy(as in feathers),BL429,-3
B,22,25,603,183,antiseptic,,antiseptic,BL429,0
B,22,25,1592,NA,balmy,,balmy,BL429,2
B,22,25,645,33,buzzing,,buzzing,BL429,5
B,22,25,1393,44,cloy,,cloy,BL429,-1
B,22,25,1600,NA,coarse,,coarse,BL429,4
B,22,25,670,50,crackling,,crackling,BL429,4
B,22,25,1125,NA,crap,,crap,BL429,4
B,22,25,1802,NA,effect,,effect,BL429,1
B,22,25,1293,NA,enterprise,,enterprise,BL429,-2
B,22,25,1208,NA,fire,,fire,BL429,3
B,22,25,1423,83,foam,,foam,BL429,0
B,22,25,1249,299,investigate,,investigate,BL429,0
B,22,25,1132,NA,monster,,monster,BL429,0
B,22,25,818,NA,narrow,,narrow,BL429,5
B,22,25,825,NA,orangey,,orangey,BL429,3
B,22,25,844,NA,pungent,,pungent,BL429,3
B,22,25,1493,166,rhythm,,rhythm,BL429,2
B,22,25,1879,NA,rifle,,rifle,BL429,-4
B,22,25,870,174,rustling,,rustling,BL429,0
B,22,25,1508,184,shadow,,shadow,BL429,-2
B,22,25,1514,191,slime,,slime,BL429,4
B,22,25,1740,NA,symbol,,symbol,BL429,-3
B,22,25,1310,NA,tact,,tact,BL429,4
B,22,25,1079,NA,weapon,,weapon,BL429,-3
A,32,25,598,3,adhesive,,adhesive,BL43,3
A,32,25,1770,NA,base,,base,BL43,3
A,32,25,1633,NA,border,,border,BL43,4
A,32,25,1383,27,bulk,,bulk,BL43,4
A,32,25,1400,51,crag,,crag,BL43,4
A,32,25,1270,NA,esquire,,esquire,BL43,-1
A,32,25,1669,267,expansion,,expansion,BL43,4
A,32,25,1677,269,formation,,formation,BL43,2
A,32,25,732,89,garlicky,,garlicky,BL43,4
A,32,25,1430,94,glitter,,glitter,BL43,-1
A,32,25,1103,NA,heat,,heat,BL43,3
A,32,25,1186,NA,hunt,,hunt,BL43,-3
A,32,25,1298,NA,invite,,invite,BL43,-2
A,32,25,817,145,muttering,,muttering,BL43,3
A,32,25,1316,NA,pardon,,pardon,BL43,4
A,32,25,1873,310,recall,,recall,BL43,-3
A,32,25,1724,NA,republic,,republic,BL43,-2
A,32,25,1269,NA,resent,,resent,BL43,4
A,32,25,1202,NA,river,,river,BL43,4
A,32,25,904,196,snarling,,snarling,BL43,2
A,32,25,906,198,soapy,,soapy,BL43,2
A,32,25,1519,201,sparkle,,sparkle,BL43,4
A,32,25,1886,NA,spite,,spite,BL43,3
A,32,25,1229,NA,stem,,stem,BL43,4
A,32,25,1545,231,whimper,,whimper,BL43,3
A,12,26,945,NA,tarry,(as in tar),tarry(as in tar),BL430,-1
A,12,26,1190,NA,fly,"(verb, as in through the sky)","fly(verb, as in through the sky)",BL430,5
A,12,26,604,7,aromatic,,aromatic,BL430,0
A,12,26,1223,NA,buttock,,buttock,BL430,0
A,12,26,1117,NA,danger,,danger,BL430,0
A,12,26,1028,NA,fantastic,,fantastic,BL430,0
A,12,26,798,NA,miniature,,miniature,BL430,-4
A,12,26,1848,NA,origin,,origin,BL430,0
A,12,26,829,NA,pale,,pale,BL430,5
A,12,26,1713,277,portion,,portion,BL430,0
A,12,26,1859,NA,president,,president,BL430,2
A,12,26,1861,NA,prince,,prince,BL430,3
A,12,26,855,164,reeking,,reeking,BL430,-1
A,12,26,1728,NA,second,,second,BL430,1
A,12,26,1337,NA,shall,,shall,BL430,-1
A,12,26,1106,NA,shift,,shift,BL430,0
A,12,26,1184,194,smell,,smell,BL430,2
A,12,26,905,197,snorting,,snorting,BL430,3
A,12,26,912,200,soundless,,soundless,BL430,0
A,12,26,935,NA,sturdy,,sturdy,BL430,1
A,12,26,936,NA,sunny,,sunny,BL430,5
A,12,26,1025,NA,trap,,trap,BL430,5
A,12,26,967,NA,vegetal,,vegetal,BL430,0
A,12,26,1542,228,warble,,warble,BL430,0
A,12,26,1201,NA,water,,water,BL430,5
A,12,26,1757,NA,wheel,,wheel,BL430,5
B,11,26,1811,NA,firm,(as in a law firm),firm(as in a law firm),BL431,-2
B,11,26,1115,NA,wound,(as in injury),wound(as in injury),BL431,3
B,11,26,597,NA,acrid,,acrid,BL431,2
B,11,26,1766,NA,aspect,,aspect,BL431,-1
B,11,26,1773,NA,brief,,brief,BL431,5
B,11,26,634,26,bristly,,bristly,BL431,1
B,11,26,1042,NA,career,,career,BL431,0
B,11,26,1645,NA,consequence,,consequence,BL431,-1
B,11,26,1791,NA,crisis,,crisis,BL431,-2
B,11,26,1251,NA,deal,,deal,BL431,-1
B,11,26,1328,NA,feat,,feat,BL431,-4
B,11,26,1171,NA,foot,,foot,BL431,0
